old_name,new_name
IMG_20260220_213400_jpg.rf.afdae18048b5328342f132095282536e.jpg,sendok_aug_0039.jpg
IMG_20260220_213410_jpg.rf.3acb1babdb1a68aa99b30e8581145939.jpg,sendok_aug_0040.jpg
IMG_20260220_213410_jpg.rf.737cae8b832214001e9be71b8238aa30.jpg,sendok_aug_0041.jpg
IMG_20260220_213410_jpg.rf.ff6774758377a64e57e1fb3990147c39.jpg,sendok_aug_0042.jpg
IMG_20260220_213425_jpg.rf.3a6e9e149139e4da635e0e66c1e8235f.jpg,sendok_aug_0043.jpg
IMG_20260220_213425_jpg.rf.8aa389939ed9aa8fa2a8a4f1c16c0206.jpg,sendok_aug_0044.jpg
IMG_20260220_213425_jpg.rf.b4698f46a3155a3779fdd84ce8b16720.jpg,sendok_aug_0045.jpg
IMG_20260220_213453_jpg.rf.aed630375ca258f0d3a475f57b3571a0.jpg,sendok_aug_0046.jpg
IMG_20260220_213453_jpg.rf.ff23e88d94c1537976e9d5d9945f7879.jpg,sendok_aug_0047.jpg
IMG_20260220_213453_jpg.rf.ff6af95cc3384103b520036724680c9c.jpg,sendok_aug_0048.jpg
IMG_20260220_213458_jpg.rf.389552c8d520bdc85ece6b230591f8ac.jpg,sendok_aug_0049.jpg
IMG_20260220_213458_jpg.rf.553c35da57372806f1179386955c45e0.jpg,sendok_aug_0050.jpg
IMG_20260220_213458_jpg.rf.9fed2efcef9c02276701616acbe95763.jpg,sendok_aug_0051.jpg
IMG_20260220_213508_jpg.rf.28231ba9a6f3b80498cbc31e8740e671.jpg,sendok_aug_0052.jpg
IMG_20260220_213508_jpg.rf.4a6c19fa3a45ffaf21a5c7c4a44575b0.jpg,sendok_aug_0053.jpg
IMG_20260220_213508_jpg.rf.ef0456c2b0a9fba4331ea4b71699518a.jpg,sendok_aug_0054.jpg
IMG_20260220_213539_jpg.rf.72ea40a1af41c4020d3ad65a34afba5d.jpg,sendok_aug_0055.jpg
IMG_20260220_213539_jpg.rf.e182f5a8ef6cd084033db074fe7b772e.jpg,sendok_aug_0056.jpg
IMG_20260220_213539_jpg.rf.f974fd386ac368a57f9cb66a762e1439.jpg,sendok_aug_0057.jpg
IMG_20260220_213544_jpg.rf.10112a887fc1c4c412b3881c353dc287.jpg,sendok_aug_0058.jpg
IMG_20260220_213544_jpg.rf.1b9097b150e241e360ee46a8218309a7.jpg,sendok_aug_0059.jpg
IMG_20260220_213544_jpg.rf.44f0f5a0be394866858d4944e48621e9.jpg,sendok_aug_0060.jpg
IMG_20260220_213549_jpg.rf.1919ebbcac4b7b2657bdb69d3e123005.jpg,sendok_aug_0061.jpg
IMG_20260220_213549_jpg.rf.82b4603ee89d50ddaef37c41b2534a8e.jpg,sendok_aug_0062.jpg
IMG_20260220_213549_jpg.rf.88e1eae880211bff99bd1260130eb852.jpg,sendok_aug_0063.jpg
IMG_20260220_213555_jpg.rf.51f2ed0330be70044f861ca65e9c4243.jpg,sendok_aug_0064.jpg
IMG_20260220_213555_jpg.rf.cb7ced71f5a56d8142ae97fe42973aa9.jpg,sendok_aug_0065.jpg
IMG_20260220_213555_jpg.rf.e2a43113f0eced695bfe3b3564a161ad.jpg,sendok_aug_0066.jpg
IMG_20260220_213830_jpg.rf.113829b5b0f6726c9766cce6be4da077.jpg,sendok_aug_0067.jpg
IMG_20260220_213830_jpg.rf.a96aeaf36f450ef32bf9e8f70bb74b0c.jpg,sendok_aug_0068.jpg
IMG_20260220_213830_jpg.rf.baf44b400019a5a2b3ad12dc960da5a0.jpg,sendok_aug_0069.jpg
IMG_20260220_213836_jpg.rf.46ee228040b3fca9245032dea8415dc6.jpg,sendok_aug_0070.jpg
IMG_20260220_213836_jpg.rf.81f97fe7e1c4831cc49035f6cddbeb4a.jpg,sendok_aug_0071.jpg
IMG_20260220_213836_jpg.rf.886683dc8eb5c887d043c42719bb7ed7.jpg,sendok_aug_0072.jpg
IMG_20260220_213842_jpg.rf.12407578a17abc71e893dede60b2c242.jpg,sendok_aug_0073.jpg
IMG_20260220_213842_jpg.rf.c458f02e54cd5e1d552f91a85a0bc02e.jpg,sendok_aug_0074.jpg
IMG_20260220_213842_jpg.rf.f65fd38747efcfecbb9704d21b5f46fb.jpg,sendok_aug_0075.jpg
IMG_20260220_213849_jpg.rf.058c6df4946c30a5eb73fcc33e9c8120.jpg,sendok_aug_0076.jpg
IMG_20260220_213849_jpg.rf.b6a2dd4611a7d5a71c06e65764946244.jpg,sendok_aug_0077.jpg
IMG_20260220_213849_jpg.rf.ebf105525a37d591926a7e56d7c5d42e.jpg,sendok_aug_0078.jpg
IMG_20260220_213854_jpg.rf.a8689e2ff61b16c577d99729b4a84ade.jpg,sendok_aug_0079.jpg
IMG_20260220_213854_jpg.rf.b0f645d9dd48e913be04759b22314f06.jpg,sendok_aug_0080.jpg
IMG_20260220_213854_jpg.rf.f9e8844f6d4cf8417891afa509beb07d.jpg,sendok_aug_0081.jpg
IMG_20260220_213911_jpg.rf.0b642709fa7441c1350c68a0613a916d.jpg,sendok_aug_0082.jpg
IMG_20260220_213911_jpg.rf.37cb6e6504f2ab68ae303370e1bd900f.jpg,sendok_aug_0083.jpg
IMG_20260220_213911_jpg.rf.b271bf57a8aa5cf6f72c09ad0c15a4d8.jpg,sendok_aug_0084.jpg
IMG_20260220_213957_jpg.rf.0ca7ac47f9160354cfab80ce6cb031d9.jpg,sendok_aug_0085.jpg
IMG_20260220_213957_jpg.rf.5df37b6ad036e64e77d6aa91be97bead.jpg,sendok_aug_0086.jpg
IMG_20260220_213957_jpg.rf.c9f24a616ee1bdc0dddd58a06faacca1.jpg,sendok_aug_0087.jpg
IMG_20260220_214005_jpg.rf.4e38ac297cc7a235995ef06d84f1365d.jpg,sendok_aug_0088.jpg
IMG_20260220_214005_jpg.rf.8f5fd3bb850d3e5a0070f17c92d5ba83.jpg,sendok_aug_0089.jpg
IMG_20260220_214005_jpg.rf.b44ef568b431b3a1baf2a65830262d0e.jpg,sendok_aug_0090.jpg
IMG_20260220_214010_jpg.rf.8ad10d35d1f35936a99e8637f9a6c2d2.jpg,sendok_aug_0091.jpg
IMG_20260220_214010_jpg.rf.a34cfabd0dbc75078435adf0794570e0.jpg,sendok_aug_0092.jpg
IMG_20260220_214010_jpg.rf.d07adabc667d4e1b45b0db56f82b65b7.jpg,sendok_aug_0093.jpg
IMG_20260220_214023_jpg.rf.084d8402991a2a4e36b2ff81ff58e8ee.jpg,sendok_aug_0094.jpg
IMG_20260220_214023_jpg.rf.12ac73a2127d7dd906733ccef58eac66.jpg,sendok_aug_0095.jpg
IMG_20260220_214023_jpg.rf.1b1555cf9e40bf9186bf04886c4fa2e9.jpg,sendok_aug_0096.jpg
IMG_20260220_214029_jpg.rf.588dff94918aaf9125d10bd14549065f.jpg,sendok_aug_0097.jpg
IMG_20260220_214029_jpg.rf.73bf5775b715552c7a77a21cbdc87091.jpg,sendok_aug_0098.jpg
IMG_20260220_214029_jpg.rf.a9d8abe38baa5460a10129249d4dac0a.jpg,sendok_aug_0099.jpg
IMG_20260220_214033_jpg.rf.07542730654e55fbad5c99194ee325fa.jpg,sendok_aug_0100.jpg
IMG_20260220_214033_jpg.rf.9be8b562f93a295f5a7edc2bc291df77.jpg,sendok_aug_0101.jpg
IMG_20260220_214033_jpg.rf.cb9c7e0b809c83e217f61916aea7e5eb.jpg,sendok_aug_0102.jpg
